iter	RMSE
1664	2.353696626
1665	2.351146627
1666	2.347790736
1667	2.345672421
1668	2.343005177
1669	2.340869986
1670	2.338218433
1671	2.335816084
1672	2.333916769
1673	2.331108901
1674	2.329753333
1675	2.329395206
1676	2.327524076
1677	2.323927377
1678	2.32311613
1679	2.321676959
1680	2.320269802
1681	2.317434741
1682	2.315566325
1683	2.312870092
1684	2.310194089
1685	2.30798363
1686	2.306231952
1687	2.303781875
1688	2.301599061
1689	2.299723228
1690	2.296929768
1691	2.296009817
1692	2.293518972
1693	2.292772262
1694	2.291115049
1695	2.288646942
1696	2.28752048
1697	2.285037193
1698	2.282304564
1699	2.28051848
1700	2.277601741
1701	2.276807545
1702	2.274945368
1703	2.273687913
1704	2.271837217
1705	2.269898041
1706	2.267300628
1707	2.263882705
1708	2.261855454
1709	2.261062192
1710	2.259105112
1711	2.257117564
1712	2.255665264
1713	2.255319378
1714	2.254037054
1715	2.252664196
1716	2.2501253
1717	2.248405329
1718	2.246004805
1719	2.243620916
1720	2.241284589
1721	2.23832148
1722	2.236394529
1723	2.233978427
1724	2.232497427
1725	2.232326144
1726	2.230729975
1727	2.228990167
1728	2.226845069
1729	2.224506526
1730	2.223021667
1731	2.220870779
1732	2.220579
1733	2.217859615
1734	2.215908807
1735	2.214470775
1736	2.211732868
1737	2.209495995
1738	2.205834454
1739	2.20499095
1740	2.203543736
1741	2.200771232
1742	2.19801345
1743	2.195609926
1744	2.192813601
1745	2.190206369
1746	2.18838697
1747	2.187165227
1748	2.184284219
1749	2.18148582
1750	2.179939965
1751	2.177901076
1752	2.175434503
1753	2.173893493
1754	2.172238303
1755	2.171754287
1756	2.168971248
1757	2.167139263
1758	2.164577992
1759	2.162216934
1760	2.160724979
1761	2.15856497
1762	2.157229778
1763	2.157136375
1764	2.154197928
1765	2.151505037
1766	2.150895136
1767	2.149582357
1768	2.146888367
1769	2.145001948
1770	2.143361205
1771	2.140938044
1772	2.139598544
1773	2.137535862
1774	2.134548331
1775	2.133082914
1776	2.131541166
1777	2.129179347
1778	2.127429824
1779	2.12543067
1780	2.124332036
1781	2.122257612
1782	2.119187489
1783	2.1173617
1784	2.115625894
1785	2.115393893
1786	2.11393864
1787	2.111210784
1788	2.109396444
1789	2.109077347
1790	2.107872207
1791	2.107435362
1792	2.10466474
1793	2.103707704
1794	2.102405081
1795	2.101241259
1796	2.099524423
1797	2.096646264
1798	2.094373015
1799	2.094194481
1800	2.092257203
1801	2.091086991
1802	2.088537971
1803	2.086516838
1804	2.084292903
1805	2.08170313
1806	2.078996029
1807	2.07858384
1808	2.076743309
1809	2.074889099
1810	2.072290881
1811	2.071872047
1812	2.071460371
1813	2.06969363
1814	2.066557485
1815	2.065307107
1816	2.064098148
1817	2.062914486
1818	2.060987605
1819	2.058096575
1820	2.056016687
1821	2.053877128
1822	2.05108219
1823	2.048323259
1824	2.046399987
1825	2.044274641
1826	2.041663644
1827	2.041542981
1828	2.039783289
1829	2.037924523
1830	2.037419583
1831	2.03575599
1832	2.033349507
1833	2.031622247
1834	2.030102523
1835	2.027430301
1836	2.026628021
1837	2.024220372
1838	2.02230677
1839	2.019308536
1840	2.017757483
1841	2.015789316
1842	2.01365375
1843	2.011601881
1844	2.009917932
1845	2.007729582
1846	2.005553426
1847	2.003228353
1848	2.001180837
1849	1.999537509
1850	1.999141761
1851	1.998971937
1852	1.998709458
1853	1.99743956
1854	1.995955146
1855	1.993220774
1856	1.99038107
1857	1.988919088
1858	1.987449632
1859	1.985365396
1860	1.984600514
1861	1.982255835
1862	1.981080059
1863	1.979092297
1864	1.976721105
1865	1.974680909
1866	1.974423644
1867	1.971678043
1868	1.969552675
1869	1.967444702
1870	1.965624458
1871	1.964164474
1872	1.962644523
1873	1.960399554
1874	1.958498659
1875	1.957848954
1876	1.95594003
1877	1.954017493
1878	1.953852536
1879	1.951611618
1880	1.950229094
1881	1.947959707
1882	1.945847251
1883	1.943449822
1884	1.940865074
1885	1.938617366
1886	1.936718532
1887	1.934664004
1888	1.934564034
1889	1.932629641
1890	1.929767756
1891	1.928728039
1892	1.925941976
1893	1.924173005
1894	1.922841625
1895	1.921440074
1896	1.919063376
1897	1.917380871
1898	1.915761235
1899	1.914349744
1900	1.912746746
1901	1.911058966
1902	1.909174139
1903	1.907085598
1904	1.904832912
1905	1.903323839
1906	1.900739483
1907	1.899854696
1908	1.898814952
1909	1.897334974
1910	1.895848209
1911	1.893671555
1912	1.890620244
1913	1.889277219
1914	1.887256186
1915	1.886353099
1916	1.886105087
1917	1.884469682
1918	1.883564303
1919	1.881125986
1920	1.879086724
1921	1.877798612
1922	1.876812914
1923	1.874469036
1924	1.872220308
1925	1.870918732
1926	1.870370126
1927	1.868635574
1928	1.866263295
1929	1.864044304
1930	1.862580166
1931	1.861541371
1932	1.859490985
1933	1.856926218
1934	1.854585874
1935	1.852267518
1936	1.851254423
1937	1.849916667
1938	1.849565079
1939	1.848304155
1940	1.845914117
1941	1.844265878
1942	1.84269998
1943	1.841087858
1944	1.83914992
1945	1.838008114
1946	1.836773469
1947	1.834667902
1948	1.833781528
1949	1.832189471
1950	1.830008637
1951	1.827763316
1952	1.82616446
1953	1.823839063
1954	1.821689044
1955	1.820794992
1956	1.820454906
1957	1.818611882
1958	1.817067579
1959	1.815140993
1960	1.814360794
1961	1.811855236
1962	1.809834836
1963	1.808534419
1964	1.807367348
1965	1.806116721
1966	1.804187679
1967	1.802162568
1968	1.800401619
1969	1.799144952
1970	1.79722051
1971	1.796132365
1972	1.794004998
1973	1.79248288
1974	1.7904008
1975	1.788740695
1976	1.78762796
1977	1.78654608
1978	1.785057504
1979	1.782786871
1980	1.780744513
1981	1.779098076
1982	1.77892608
1983	1.778191264
1984	1.776496591
1985	1.775370744
1986	1.773791345
1987	1.772230665
1988	1.77014701
1989	1.769086922
1990	1.767947527
1991	1.767094825
1992	1.764649966
1993	1.762716473
1994	1.760820689
1995	1.759907573
1996	1.757208207
1997	1.75527424
1998	1.754137243
1999	1.751898966
2000	1.749364985
2001	1.748730043
2002	1.746963733
2003	1.745021357
2004	1.743568289
2005	1.741770557
2006	1.740663791
2007	1.739053888
2008	1.738396745
2009	1.737019099
2010	1.735833895
2011	1.733996282
2012	1.732619224
2013	1.731576945
2014	1.729959392
2015	1.727904914
2016	1.726211437
2017	1.724145401
2018	1.722816536
2019	1.721250688
2020	1.721143375
2021	1.718989499
2022	1.717454535
2023	1.715491296
2024	1.713776534
2025	1.713041027
2026	1.711127861
2027	1.709009178
2028	1.706975588
2029	1.705635672
2030	1.703443311
2031	1.701630058
2032	1.699174752
2033	1.697675762
2034	1.69678876
2035	1.695205621
2036	1.693182355
2037	1.692897923
2038	1.691616022
2039	1.689351384
2040	1.687814602
2041	1.685832372
2042	1.685114295
2043	1.682791673
2044	1.681082869
2045	1.680001562
2046	1.678455588
2047	1.67733892
2048	1.676158232
2049	1.674284355
2050	1.672285324
2051	1.670813626
2052	1.669798745
2053	1.668563779
2054	1.666945681
2055	1.664714844
2056	1.663243241
2057	1.661932771
2058	1.660231338
2059	1.65828538
2060	1.656489192
2061	1.654923607
2062	1.653056408
2063	1.652483602
2064	1.651502918
2065	1.650301482
2066	1.648788757
2067	1.64746454
2068	1.645850703
2069	1.644569214
2070	1.642843548
2071	1.641086043
2072	1.640066379
2073	1.637990518
2074	1.636602408
2075	1.635239775
2076	1.63321602
2077	1.631914674
2078	1.630727924
2079	1.629206604
2080	1.627658196
2081	1.626622002
2082	1.624329079
2083	1.622263975
2084	1.621070211
2085	1.618999523
2086	1.617650362
2087	1.616151048
2088	1.614592347
2089	1.613997344
2090	1.613877848
2091	1.612378573
2092	1.61118624
2093	1.609893882
2094	1.608331125
2095	1.606532613
2096	1.606237797
2097	1.605344512
2098	1.60407027
2099	1.602618388
2100	1.600300561
2101	1.599320483
2102	1.596891586
2103	1.595665443
2104	1.594203388
2105	1.59232289
2106	1.590629521
2107	1.588769292
2108	1.587122756
2109	1.585924034
2110	1.585841303
2111	1.584699704
2112	1.583575995
2113	1.583427414
2114	1.58236629
2115	1.580399838
2116	1.57894136
2117	1.577966246
2118	1.576113568
2119	1.574265255
2120	1.573866454
2121	1.572143026
2122	1.570977226
2123	1.568848287
2124	1.567177774
2125	1.565541854
2126	1.564397662
2127	1.563291218
2128	1.56203411
2129	1.560912301
2130	1.559888846
2131	1.557587189
2132	1.556084841
2133	1.554864768
2134	1.553198966
2135	1.552163693
2136	1.551181212
2137	1.549619436
2138	1.548564104
2139	1.547308819
2140	1.546164051
2141	1.54457713
2142	1.542532247
2143	1.541133599
2144	1.539532156
2145	1.537934364
2146	1.53608703
2147	1.53518686
2148	1.532872135
2149	1.531313394
2150	1.529891984
2151	1.528350598
2152	1.526444803
2153	1.526323326
2154	1.524623256
2155	1.522849904
2156	1.5212816
2157	1.519767968
2158	1.518013033
2159	1.517461618
2160	1.515797088
2161	1.515651833
2162	1.513571695
2163	1.51154657
2164	1.510279594
2165	1.508770364
2166	1.507701906
2167	1.506208566
2168	1.50596561
2169	1.50465388
2170	1.50315003
2171	1.501179425
2172	1.500334425
2173	1.498196957
2174	1.496376389
2175	1.495232775
2176	1.493137062
2177	1.491632673
2178	1.490744838
2179	1.489960253
2180	1.488812114
2181	1.487306682
2182	1.485683968
2183	1.483840083
2184	1.481885369
2185	1.480574063
2186	1.479192984
2187	1.47804858
2188	1.477378349
2189	1.475745632
2190	1.47456498
2191	1.472613537
2192	1.470793464
2193	1.469017771
2194	1.467356681
2195	1.465507665
2196	1.463299575
2197	1.46147825
2198	1.459708907
2199	1.458573051
2200	1.457245152
2201	1.455344209
2202	1.453955184
2203	1.452186442
2204	1.450772249
2205	1.449243185
2206	1.447540213
2207	1.446326885
2208	1.445172863
2209	1.443746204
2210	1.44252218
2211	1.442359855
2212	1.44111548
2213	1.439551745
2214	1.437967956
2215	1.437324093
2216	1.436326941
2217	1.434605927
2218	1.432928394
2219	1.431267758
2220	1.429620594
2221	1.427965036
2222	1.427020813
2223	1.425750581
2224	1.425052362
2225	1.423390172
2226	1.422119378
2227	1.420849427
2228	1.418965539
2229	1.417711328
2230	1.416117043
2231	1.415014697
2232	1.413623024
2233	1.412724501
2234	1.411525054
2235	1.410080308
2236	1.408613175
2237	1.406578789
2238	1.405795468
2239	1.404657225
2240	1.404317058
2241	1.40382085
2242	1.402701917
2243	1.400741098
2244	1.399292473
2245	1.397967655
2246	1.396747995
2247	1.395358709
2248	1.394055009
2249	1.392964775
2250	1.391454353
2251	1.390726884
2252	1.390636849
2253	1.390507636
2254	1.389304966
2255	1.388445472
2256	1.387489025
2257	1.385748688
2258	1.384626503
2259	1.383392399
2260	1.382115082
2261	1.381912737
2262	1.379850435
2263	1.378484164
2264	1.377366829
2265	1.375836419
2266	1.374155433
2267	1.37269153
2268	1.371346585
2269	1.370007828
2270	1.368622443
2271	1.367349132
2272	1.366167056
2273	1.365343916
2274	1.363842847
2275	1.363760458
2276	1.361901165
2277	1.360718674
2278	1.359281563
2279	1.357717093
2280	1.356043296
2281	1.354468064
2282	1.352422098
2283	1.351413013
2284	1.350137369
2285	1.349103591
2286	1.347518253
2287	1.34641148
2288	1.34600371
2289	1.344676102
2290	1.343813243
2291	1.343191076
2292	1.341991279
2293	1.341068989
2294	1.339746462
2295	1.338629541
2296	1.338425983
2297	1.33818219
2298	1.337525743
2299	1.336325371
2300	1.335291187
2301	1.334009479
2302	1.333040473
2303	1.331522964
2304	1.329805249
2305	1.328071762
2306	1.326533741
2307	1.325213109
2308	1.324188091
2309	1.323135217
2310	1.322705129
2311	1.321466042
2312	1.320007687
2313	1.319275732
2314	1.318773641
2315	1.31746234
2316	1.316142976
2317	1.315064127
2318	1.314044128
2319	1.3133064
2320	1.311340723
2321	1.310658367
2322	1.309701359
2323	1.308349629
2324	1.306400313
2325	1.304591268
2326	1.302995246
2327	1.301931682
2328	1.300920435
2329	1.30054688
2330	1.299409843
2331	1.298672923
2332	1.296932248
2333	1.295586652
2334	1.294847773
2335	1.293151397
2336	1.291710934
2337	1.289801257
2338	1.288923001
2339	1.287873273
2340	1.286498302
2341	1.285402584
2342	1.284456269
2343	1.283003126
2344	1.282036061
2345	1.281206987
2346	1.279345783
2347	1.277859712
2348	1.276279781
2349	1.274719389
2350	1.273354568
2351	1.272305606
2352	1.270985336
2353	1.27010849
2354	1.269149262
2355	1.269024932
2356	1.267639125
2357	1.266478132
2358	1.265069873
2359	1.263846785
2360	1.262467462
2361	1.261139262
2362	1.26047321
2363	1.259242292
2364	1.258869937
2365	1.257733469
2366	1.25631582
2367	1.25540518
2368	1.254515403
2369	1.253422172
2370	1.25199573
2371	1.250669318
2372	1.250078479
2373	1.248740931
2374	1.247898844
2375	1.247391259
2376	1.246585193
2377	1.245045026
2378	1.243381092
2379	1.242720697
2380	1.241445124
2381	1.240655559
2382	1.238999323
2383	1.238203958
2384	1.237644219
2385	1.23745911
2386	1.236247053
2387	1.234923966
2388	1.234295684
2389	1.233558175
2390	1.232208896
2391	1.231217153
2392	1.229602968
2393	1.227843161
2394	1.226851092
2395	1.225873163
2396	1.224483256
2397	1.223348247
2398	1.222747368
2399	1.222504001
2400	1.221128005
2401	1.220359935
2402	1.219719984
2403	1.218328943
2404	1.216506624
2405	1.214926518
2406	1.214054719
2407	1.212842549
2408	1.21158987
2409	1.209993371
2410	1.209248844
2411	1.208941126
2412	1.207588625
2413	1.206203942
2414	1.205151192
2415	1.204592967
2416	1.203185204
2417	1.201483741
2418	1.200176412
2419	1.198762315
2420	1.197593381
2421	1.196843844
2422	1.195728975
2423	1.195575667
2424	1.195140968
2425	1.194134814
2426	1.193056477
2427	1.192229527
2428	1.191349585
2429	1.189902298
2430	1.188732615
2431	1.187181373
2432	1.186177756
2433	1.184940707
2434	1.183578744
2435	1.183434244
2436	1.182771291
2437	1.181762232
2438	1.180166128
2439	1.179220933
2440	1.178075608
2441	1.177112846
2442	1.17530016
2443	1.173729059
2444	1.172931623
2445	1.171783523
2446	1.170531129
2447	1.169801626
2448	1.168361493
2449	1.166674042
2450	1.165902769
2451	1.165451389
2452	1.164170913
2453	1.162672262
2454	1.161695091
2455	1.160795449
2456	1.159329742
2457	1.158346028
2458	1.156955711
2459	1.15583349
2460	1.154829767
2461	1.153689646
2462	1.152521336
2463	1.151195364
2464	1.150234267
2465	1.14925004
2466	1.147849248
2467	1.146912798
2468	1.145427031
2469	1.144387565
2470	1.143549766
2471	1.14231787
2472	1.141227171
2473	1.140580749
2474	1.140103373
2475	1.139890981
2476	1.13861438
2477	1.137350799
2478	1.135992765
2479	1.135092782
2480	1.134050476
2481	1.132789303
2482	1.131994303
2483	1.130776244
2484	1.129696315
2485	1.12831905
2486	1.127419156
2487	1.12609103
2488	1.124846577
2489	1.123503512
2490	1.123223046
2491	1.121969672
2492	1.121506835
2493	1.120551197
2494	1.119798841
2495	1.11845027
2496	1.117751871
2497	1.116793544
2498	1.115436792
2499	1.114261762
2500	1.113017615
2501	1.112968515
2502	1.111720804
2503	1.110574089
2504	1.10929251
2505	1.108101871
2506	1.107161331
2507	1.105758068
2508	1.104890738
2509	1.103714336
2510	1.102673113
2511	1.101595316
2512	1.10026794
2513	1.099416196
2514	1.098757111
2515	1.098011427
2516	1.09792073
2517	1.097058877
2518	1.095667138
2519	1.095058366
2520	1.093993071
2521	1.093192858
2522	1.092041627
2523	1.091276433
2524	1.091208123
2525	1.08992613
2526	1.088901316
2527	1.087617592
2528	1.086501328
2529	1.085557717
2530	1.084639006
2531	1.08362266
2532	1.082510968
2533	1.081098245
2534	1.080394386
2535	1.080087165
2536	1.078795911
2537	1.077672319
2538	1.076457897
2539	1.075299124
2540	1.074338816
2541	1.073072305
2542	1.071916369
2543	1.070927492
2544	1.069889264
2545	1.068953083
2546	1.067751984
2547	1.066703545
2548	1.065321127
2549	1.063869013
2550	1.062865322
2551	1.062125021
2552	1.061045714
2553	1.059765032
2554	1.05895507
2555	1.057976935
2556	1.056711537
2557	1.055893182
2558	1.055013647
2559	1.054191406
2560	1.052920663
2561	1.051953352
2562	1.051693073
2563	1.051187327
2564	1.051078112
2565	1.049862694
2566	1.048604065
2567	1.047844511
2568	1.046777428
2569	1.045779071
2570	1.045225124
2571	1.044166234
2572	1.043638549
2573	1.042352032
2574	1.041469199
2575	1.041387578
2576	1.039945433
2577	1.03880862
2578	1.03796042
2579	1.037451009
2580	1.036567744
2581	1.035391784
2582	1.034327201
2583	1.03406801
2584	1.033232548
2585	1.032625195
2586	1.032008168
2587	1.031177514
2588	1.030504786
2589	1.029059942
2590	1.028469034
2591	1.028433717
2592	1.027582851
2593	1.026432065
2594	1.02520558
2595	1.024649378
2596	1.02393105
2597	1.023167513
2598	1.022106771
2599	1.020996714
2600	1.020239941
2601	1.019498962
2602	1.019200679
2603	1.01835192
2604	1.017046069
2605	1.016253312
2606	1.015649992
2607	1.014974579
2608	1.013681696
2609	1.012840783
2610	1.011885811
2611	1.011831665
2612	1.010792042
2613	1.009313766
2614	1.0081984
2615	1.007666481
2616	1.006950327
2617	1.005627715
2618	1.004749277
2619	1.003415676
2620	1.002434038
2621	1.002359347
2622	1.001316179
2623	1.000647291
2624	0.999839326
2625	0.9997162194
2626	0.9990884328
2627	0.9979136533
2628	0.9966979587
2629	0.9954088245
2630	0.9947297378
2631	0.9934567645
2632	0.9926084139
2633	0.9917194438
2634	0.991475974
2635	0.9908007722
2636	0.9895409597
2637	0.9884158009
2638	0.9875927986
2639	0.9860631953
2640	0.9853989004
2641	0.9845121706
2642	0.984434672
2643	0.9837246582
2644	0.9826303192
2645	0.9817529924
2646	0.9810881276
2647	0.980324501
2648	0.9802315652
2649	0.9792046258
2650	0.9782473729
2651	0.9770445532
2652	0.9762418135
2653	0.9749657545
2654	0.9740272864
2655	0.9731285816
2656	0.9725385194
2657	0.9718298148
2658	0.9707839303
2659	0.9700516027
2660	0.9694236181
2661	0.9689238573
2662	0.9681583495
2663	0.9670974093
2664	0.9669064915
2665	0.9656423873
2666	0.9647280019
2667	0.9634732323
2668	0.9621766668
2669	0.9620729907
2670	0.9610203728
2671	0.9604769641
2672	0.9595949121
2673	0.9587435072
2674	0.9577097584
2675	0.9572630599
2676	0.956244338
2677	0.9550445433
2678	0.9541053331
2679	0.9527480022
2680	0.9516843436
2681	0.9508169594
2682	0.9502731188
2683	0.9493258438
2684	0.94811029
2685	0.9471698492
2686	0.9461797409
2687	0.9451033813
2688	0.9449469596
2689	0.9441213111
2690	0.9428790977
2691	0.9424144132
2692	0.941529673
2693	0.941075161
2694	0.9409663135
2695	0.9402751544
2696	0.9394714111
2697	0.9383273737
2698	0.9372783415
2699	0.9362415547
2700	0.9354115767
2701	0.934521908
2702	0.9341477755
2703	0.93298864
2704	0.9321350173
2705	0.9311576028
2706	0.9307111478
2707	0.9296762904
2708	0.928865036
2709	0.9279810453
2710	0.9268749251
2711	0.9256718288
2712	0.924554073
2713	0.9235867214
2714	0.9222122332
2715	0.921554361
2716	0.9208526474
2717	0.9199961978
2718	0.9189511078
2719	0.9177697074
2720	0.9167863898
2721	0.9160511228
2722	0.9150502808
2723	0.9138090953
2724	0.9133043977
2725	0.9125062005
2726	0.9112535856
2727	0.9101916736
2728	0.909369674
2729	0.9086617232
2730	0.9081428101
2731	0.9071655636
2732	0.9064159772
2733	0.9057827887
2734	0.9050591226
2735	0.9048191972
2736	0.9042977117
2737	0.9036333125
2738	0.9027863535
2739	0.9019501129
2740	0.9007039683
2741	0.8997728929
2742	0.8991056615
2743	0.898412831
2744	0.8975840604
2745	0.896745438
2746	0.8963419958
2747	0.8959446083
2748	0.8952697214
2749	0.894304344
2750	0.8936523978
2751	0.8927017248
2752	0.8919994358
2753	0.8907843814
2754	0.8896722784
2755	0.8891284939
2756	0.8890249456
2757	0.888369535
2758	0.887506566
2759	0.8867636602
2760	0.8858782954
2761	0.8846088494
2762	0.8841349011
2763	0.8831923156
2764	0.8820355515
2765	0.8813038026
2766	0.8806191069
2767	0.8796118318
2768	0.8785445844
2769	0.8775555103
2770	0.8761878516
2771	0.8750019881
2772	0.8743328884
2773	0.87334971
2774	0.8728828433
2775	0.8718847813
2776	0.8707954303
2777	0.8698187135
2778	0.8691051747
2779	0.8690083783
2780	0.868183889
2781	0.8670825454
2782	0.8661109798
2783	0.865571044
2784	0.8646272128
2785	0.8635032421
2786	0.8626209516
2787	0.8614137071
2788	0.8606916856
2789	0.8605948658
2790	0.8601526581
2791	0.8597696142
2792	0.8592496241
2793	0.8587757892
2794	0.8577944115
2795	0.857392926
2796	0.8563694099
2797	0.855612272
2798	0.8549133076
2799	0.8547777704
2800	0.8536033776
2801	0.852484954
2802	0.8518569154
2803	0.8511910899
2804	0.8507389687
2805	0.8499861133
2806	0.8493576539
2807	0.8486099418
2808	0.848482276
2809	0.848269697
2810	0.847382949
2811	0.8461584298
2812	0.8454617047
2813	0.8445087742
2814	0.8440011978
2815	0.8432709918
2816	0.8424408489
2817	0.8415050953
2818	0.8404471915
2819	0.8393854068
2820	0.838740222
2821	0.8377179848
2822	0.8363880063
2823	0.8354824955
2824	0.8352948697
2825	0.8347102602
2826	0.8340181611
2827	0.8332596925
2828	0.8322670819
2829	0.831385069
2830	0.8301923821
2831	0.829747415
2832	0.8290377219
2833	0.8282612384
2834	0.8273377783
2835	0.8265616105
2836	0.8257972367
2837	0.8250433332
2838	0.8247044642
2839	0.8238295958
2840	0.8234221052
2841	0.8227234198
2842	0.82201844
2843	0.8208862771
2844	0.8206255754
2845	0.8196899415
2846	0.8194863847
2847	0.8186419524
2848	0.8178473417
2849	0.8168298516
2850	0.8161909912
2851	0.8151630379
2852	0.8145002177
2853	0.8136681161
2854	0.8128371465
2855	0.8117544112
2856	0.8111370387
2857	0.8105944794
2858	0.8098404587
2859	0.8097932484
2860	0.8087797615
2861	0.8080611543
2862	0.8072032703
2863	0.8067029095
2864	0.8058300168
2865	0.8050758185
2866	0.8044180353
2867	0.8036373299
2868	0.8032547472
2869	0.8022630031
2870	0.8013025542
2871	0.8012109749
2872	0.8005263703
2873	0.8001995901
2874	0.7994624308
2875	0.798487809
2876	0.797823087
2877	0.7969414573
2878	0.7963080788
2879	0.7955061403
2880	0.794647403
2881	0.7939678611
2882	0.7930068138
2883	0.7924040327
2884	0.7915622537
2885	0.790828518
2886	0.7901896338
2887	0.7892120736
2888	0.7885285166
2889	0.7879137948
2890	0.7871367124
2891	0.7863219957
2892	0.7854528291
2893	0.7851200408
2894	0.7842867874
2895	0.7835050768
2896	0.7826850201
2897	0.7819799814
2898	0.781437974
2899	0.7804063726
2900	0.7802455585
2901	0.7791541742
2902	0.7786387878
2903	0.7779535565
2904	0.7770760219
2905	0.7762031785
2906	0.7754331007
2907	0.7747196376
2908	0.773667383
2909	0.7730148486
2910	0.7724547752
2911	0.7722892129
2912	0.7720285752
2913	0.7711635385
2914	0.7704160607
2915	0.7696473776
2916	0.7688661306
2917	0.7681110248
2918	0.7674521844
2919	0.7667871223
2920	0.7666456028
2921	0.7658457777
2922	0.7654177371
2923	0.7647726997
2924	0.764397211
2925	0.7641360387
2926	0.7632096239
2927	0.7624419928
2928	0.7614269355
2929	0.760456305
2930	0.7596251849
2931	0.7588637457
2932	0.7580376271
2933	0.7571476188
2934	0.7566457352
2935	0.7561933619
2936	0.7554725711
2937	0.754513363
2938	0.7535856706
2939	0.7525385959
2940	0.7520640476
2941	0.7516023169
2942	0.7510420006
2943	0.750404337
2944	0.749615076
2945	0.7495146669
2946	0.7488842265
2947	0.747904093
2948	0.7470251081
2949	0.7460897602
2950	0.7458598491
2951	0.7451426395
2952	0.7442286134
2953	0.7439705368
2954	0.7437520483
2955	0.7427656313
2956	0.7422076907
2957	0.741543743
2958	0.7409762092
2959	0.7402707408
2960	0.7393457753
2961	0.7393002021
2962	0.7387805076
2963	0.7379020098
2964	0.7374524528
2965	0.7365579849
2966	0.7357982981
2967	0.734806823
2968	0.7343351528
2969	0.7338838294
2970	0.7333278129
2971	0.7322706015
2972	0.7315774545
2973	0.7314128283
2974	0.7307128354
2975	0.7297094253
2976	0.7290579742
2977	0.7288186455
2978	0.7282497637
2979	0.7277511678
2980	0.7270590192
2981	0.726591083
2982	0.7259090436
2983	0.7251200426
2984	0.7242503017
2985	0.7239800782
2986	0.7239495546
2987	0.7232440031
2988	0.7224268213
2989	0.7216136293
2990	0.7212768769
2991	0.7207502457
2992	0.7199843462
2993	0.7192739582
2994	0.7185148268
2995	0.7175899217
2996	0.7171011918
2997	0.716284007
2998	0.7155316666
2999	0.7148956803
3000	0.7139899015
3001	0.713062323
3002	0.7126676343
3003	0.7119716921
3004	0.7113431189
3005	0.7109071462
3006	0.710091019
3007	0.7097301292
3008	0.7091002271
